adjudicationid	adjudicationtype	adjudicationnumber	adjudicationterm	adjudicationlong	adjudicationshort	adjudicationnotes	adjudicationstatus
7729	288	43	1883-03	In the matter of the application of The Borough of Jersey Shore to become subject to the provisions of the Act of April 3, 1851			
7730	288	35	1883-05	In the matter of the application for the incorporation of the Borough of Salladasburg			
7731	288		1885-12		Plunketts Creek & Shrewsbury line	Set aside? Same as 1886?	
7732	288	26	1885-12	Petition of inhabitants and freeholders of Porter Township to annex certain land to the Borough of Jersey Shore			
7733	288	70	1886-06		Montgomery Borough: Incorporation		
7734	288	72	1886-09	In the matter of the application to incorporate Rocktown Bilman and vicinity into a borough			
7735	288	58	1886-12	In the matter of the application to incorporate the town of Montgomery into a borough			
7736	288	61	1886-12	Petition and report. Twp. Line between Shrewsbury and Plunketts Creek Townships			
7737	288	53	1887-03	In the matter of the application of Barnhard Sallinger for the annexation of his land adjacent to the Borough of Salladasburg			
7738	288	68	1888-03	In the matter of the petition to change the lines between Upper Fairfield Township and the Townships of Plunketts Creek and Eldred			
7739	288		1889-09		Montgomery Borough: Change boundary lines		
7740	288	112	1889-09		Plunketts Creek Township: Line w/Shrewsbury		
7741	288	91	1890-03	In the matter of the altering the lines of Montgomery Borough			
7742	288	9	1890-06	In the matter of the adjustment of indebtedness between the School Districts of Armstrong and South Williamsport			
7743	288	101	1890-09	In the matter of petition to change the limits of the Borough of Jersey Shore by annexation of land adjacent thereto			
7744	288	19	1890-12	In the matter of changing the boundary line of Old Lycoming Township			
7745	288	11	1891-03	In the matter of the application of the Boro of Montoursville to become subject to the Act of Assembly of Apr 3, 1851			
7746	288	82	1892-03	In the matter of the petition of sundry citizens of the Boro of Montoursville for a decree detaching them from said Boro			
7747	288	12	1892-09	In the matter of the appointment of a commission to ascertain the old line between the Counties of Lycoming and Tioga			
7748	288	6	1892-12	Petition to establish boundary line between the City of Williamsport and Woodward Township			
7749	288	77	1893-06	In the matter of the annexation of land, lots and out-lots of Muncy Creek Township to the Borough of Muncy			
7750	288	38	1895-12	In the matter of the establishing the boundary line between the City of Williamsport and Loyalsock Township and eastern end of said city			
7751	288	47	1896-09	In the matter of locating the old line between the Counties of Lycoming and Tioga			
7752	288	81	1897-09	In the matter of the annexation of certain territory, now of Clinton Township to the Borough of Montgomery			
7753	288	10	1898-06	In the matter of the incorporation of Cammal into a borough			
7754	288	16	1898-09	In the matter of the incorporation of the Borough of Cammal			
7755	288	78	1900-06	In the matter of the petition to divide Jordan Township into two township			
7756	288	92	1902-03	In re: Abolition of Watson Independent School District			
7757	288	2	1903-03	In re: Annexation of adjacent lots and land in Porter Township to the Borough of Jersey Shore			
7758	288	1	1904-09	In re: Abolition of North Mountain Independent School District			
7759	288	25	1911-03	In re: Establishment of the boundary line between Cascade and McNett Townships			
7761	288	49	1914-06	In re: Annexation of adjacent territory in Clinton Township to Montgomery Borough			
7762	288	31	1917-09	In re: Division line between Jersey Shore and Porter Township			
7763	288	9	1918-12	In re: Annexation of a portion of Porter Township to the Borough of Jersey Shore			
7764	288	5	1919-09	In re: Annexation of part of Porter Township by Jersey Shore Borough			
7765	288	10	1922-12	In the matter of the annexation of a part of Loyalsock Township to the City of Williamsport, Pa.			
7767	288	14	1923-06	In re: Annexation of parts of Loyalsock Township to the City of Williamsport			
7768	288	19	1923-12	In re: Annexation of adjacent territory in Clinton Township to Montgomery Borough			
7769	288	25	1924-03	In the matter of the application to change the boundary line between Gamble and Eldred Townships			
7770	288	27	1924-03	In re: Petition for School District of Williamsport for approval of the annexation of part of School District of Loyalsock Township			
7771	288	39	1924-09	In re: Application to alter the boundary line between Gamble and Eldred Townships			
7772	288	146	1928-03	In the matter of the annexation of adjacent lands in Muncy Creek Township to the Borough of Muncy			
7773	288	90	1942-06	In re: Annexation of adjacent lands in Muncy Creek Township to the Borough of Muncy			
7774	288	58	1943-06	In re: Consolidation of the Townships of Brady and Clinton, Lycoming County, Pennsylvania			
7775	288	134	1958-05	In re: Annexation of a portion of Wolf Township to Hughesville Borough			
7776	288	21	1961-02	In re: Petition for annexation of a portion of Clinton Township by the Borough of Montgomery			
7777	288	25	1967-11	In re: Petition for annexation of a portion of Loyalsock Township to the City of Williamsport			
7779	289		1809-12		Smithfield Township: Creation of, from Ulster		
7780	289		1815-01		Brown Township in Lycoming County [from Pine Creek]		
7781	289		1815-01		Report of a line betwixt Nippenose and Wayne Townships in Lycoming County		
7782	289	5	1820-05		Loyalsock Township: Division of		
7783	289		1821-09		Hepburn Township: Creation of, from Loyalsock		
7784	289	1	1821-09		Moreland Township: Division of		
7786	289	2	1821-09		Franklin and Penn Townships: Creation of, from Moreland		
7787	289	10	1821-09		Hepburn Township: Division line w/Loyalsock		
7788	289		1821-09		Chapman Township: Creation of, from Dunnstable		
7789	289		1821-09		Loyalsock Township: Line w/Muncy		
7790	289	7	1822-12		Shrewsbury Township: Division of		
7791	289	5	1824-05		Elkland Township: Boundary line w/Hepburn		
7793	289	6	1824-05		Adams Township: Creation of, from Wayne & Nippenose		
7794	289	3	1823-05		Cherry Township: Creation of, from Shrewsbury		
7795	289	12	1824-02		Franklin Township: Boundary btw Lycoming & Columbia Cos.		
7796	289	6	1824-02		Jackson Township: Creation of, from Lycoming		
7797	289		1825		Fairfield Township: Creation of, from Muncy [see county history]		
7798	289	8	1825-08		Muncy Township: Division of		
7799	289	3	1825-05		Washington Township: Division of		
7800	289	10	1836-12		Davidson; Franklin Township: Division of		
7802	289	12	1836-08		Chapman Township: Division of		
7803	289		1836		Grove Township: Division of		
7804	289	6	1836-12		Elkland Township: Division of [Fox Twp, Sullivan County]		
7805	289		1840-02		Elkland Township: Division of, new twp called Fox		
7806	289		1840-11		Mifflin Township: Division of, new Porter		
7808	289		1842-05		Armstrong Township: Creation of, from Clinton		
7809	289		1842-05		Cascade Township: Creation of, from Hepburn & Plunketts Creek		
7810	289		1843-05		Cogan House Township: Creation of, from Jackson & Mifflin		
7811	289		1845-09		Cummings Township: Boundary w/Porter (No action taken)	Begin, end 1844	
7812	289		1845-09		Anthony Township: Creation of, from Lycoming Township		
7813	289		1845-09		Cummings & Porter Townships: Division of, new township called Watson		
7815	289		1846-04		Hepburn Township: Change boundary line w/Loyalsock		
7816	289		1846-04		Cascade Township: Change of limits, annexed to Lewis		
7817	289		1846-05		Armstrong Township: Division lines between Armstrong, Clinton, Susquehanna & Washington marked and defined		
7818	289		1847-08		Hepburn Township: Division line w/Lewis	No absolute	
7819	289		1847-05		Penn Township: Division line w/Wolf		
7820	289		1847-08		Fox Township: Annexation of land to McIntyre		
7821	289		1847-09		Franklin Township: Boundary btw Penn, Franklin, & Davidson		
7822	289		1847-09		Armstrong Township: Division lines between Armstrong, Clinton, Limestone, Susquehanna & Washington Twps		
7823	289		1847-04		Penn Township: Change line w/Shrewsbury	No absolute	
7824	289		1848-09		Cascade Township: Change boundary lines between Hepburn, Lewis & Cascade		
7825	289		1849-12		Muncy Township: Boundary w/Plunketts Creek marked & defined		
7826	289		1851-05		Fairfield Township: Division of, new twp called Pollock		
7827	289		1850-09		Fairfield Township: Division of (adverse report)		
7828	289		1850-09		Cascade Township: Division line between Cascade & Hepburn. Court refuses to establish line		
7830	289		1853-12		Porter Township: Line w/Watson	No absolute	
7831	289		1853-08		Franklin Township: Division of, exceptions	through 1854. Is this Jordan?	
7832	289		1853-01		Moreland Township: Change line w/Penn		
7833	289		1854-05		Bastress Township: Creation of, from Susquehanna		
7834	289		1854-05		Moreland Township: Establish Line w/Penn	No report	
7835	289		1854-01		Fairfield Township: Boundary lines btw Muncy, Wolf & Fairfield marked and defined	No absolute	
7836	289		1854-05		Cascade Township: Boundary lines remonstrance against, confirmation of report	No confirmation/report	
7837	289		1854-09		Lines between McIntyre and Lewis Townships		
7838	289		1855-04		Hepburn Township: Division of	No report	
7839	289		1855-01		Moreland Township: Annex part to Penn	No report	
7840	289		1855-01		Brown Township: Division of Brown & Cummings Twps	No report	
7841	289		1855-08		Franklin Township: Annex part of Penn	No report	
7842	289		1855-11		Cascade Township: Change boundary line with Lewis		
7843	289		1855-01		Anthony Township: Division of, new township called Woodward		
7844	289		1855-01		Brady Township: Creation of, from Washington		
7845	289		1856		Hepburn Township: Division of		
7847	289		1857		Pine Township: Petition to call Twp McHenry		
7848	289		1855-11		Moreland Township: Change line w/Penn		
7849	289		1856-04		Bastress Township: Boundary lines of Bastress & Susquehanna Twps marked & defined		
7850	289		1856-08		Cogan House Township: Division of Brown, Cummings & Cogan House – new twp called Pine		
7851	289		1858-04		Mifflin Township: Division of, new Piatt		
7852	289		1858-04		Lycoming Township: Division of, new called Old Lycoming		
7853	289		1858-04		Franklin Township: Boundary lines btw Penn, Franklin & Moreland marked and defined		
7854	289		1858-04		Eldred Township: Creation of, from Hepburn		
7855	289		1858-01		Moreland Township: Line w/Wolf		
7856	291	15	1859-11		Muncy Creek Township: and Wolf, Division of (adverse report)		
7857	290	3	1859-11		Plunketts Creek Township: Line w/Shrewsbury marked and defined		
7858	289		1867-08	Brown Township: Reannexation of part of Colebrook Twp, Clinton County to Brown Township, Lycoming County			
7859	289	7	1886-06	Pet. order + report of commissioners on altering the line between Washington + Brady Twps.			
7860	289	1	1960-05	Petition for annexation of an outlot in Loyalsock Township, bounded by Four Mile Drive and Legislative Route #41148, to the City of Williamsport			
7861	289	3	1960-05	In re: Annexation of land in Muncy Creek Township by the Borough of Muncy			
7862	290	6	1860-08	Petition for change in lines in Pine, Cummings and Cogan House			
7863	290	1	1861-04	Petition to form a new township out of Cummings + Brown			
7864	290	10	1861-04	Petition to alter Township lines of Pine, Cummings + Cogan House Township			
7865	290	9	1861-11	Petition to alter the boundary line of Cascade and Plunkets Creek Township			
7866	290	9	1862-01	Petition of citizens of Old Lycoming and Loyalsock Townships for alteration of township lines			
7867	290	4	1864-04	Petition for commissioners to alter lines of Loyalsock, Lycoming, and Old Lycoming Township			
7868	290	16	1866-04	Petition for a review of proposed alteration in the lines between Cascade and Eldred Townships			
7869	290	10	1869-01	Petition to alter township line of Moreland and Muncy Creek Townships			
7870	290	13	1870-11	Petition for the division of Limestone Township			
7871	290	7	1870-11	Petition for alteration of line between the Townships of Franklin and Jordan			
7872	290	16	1873-08	Petition for the formation of a new Township out of parts of Cummings, Mifflin, Pine and Cogan House Twps. to be called "Gamble"			
7873	290	4	1874-08	Petition to appoint commissioners to erect a new township out of parts of Lewis and Cascade Township to be called Gamble Township			
7874	290	8	1874-08	Petition to viewers appointed to locate the division line between Shrewsbury and Plunkets Creek Township			
7875	290	6	1875-01	Petition for alteration of line between Cummings and Cogan House Townships			
7876	290	3	1875-09	Petition for the appointment of commissioners to divide Limestone Township			
