sourceitemid	source	sourceitemedition	sourceitemvolume	sourceitemyear	sourceitemurl	sourceitemurlcomplete	sourceitemurlcompletepart	sourceitempublicdomain	sourceitempublicdomainreason	sourceitemreferenceyearfrom	sourceitemreferenceyearto	sourceitemreferencevolume	sourceitemurlafter	sourceitemlocal
4601	472		9	\N	https://archive.org/stream/usstat/009_statutes_at_large	f	t	\N		\N	\N			f
4602	472		10	\N	https://archive.org/stream/usstat/010_statutes_at_large	f	t	\N		\N	\N			f
4603	472		11	\N	https://archive.org/stream/usstat/011_statutes_at_large	f	t	\N		\N	\N			f
4604	472		12	\N	https://archive.org/stream/usstat/012_statutes_at_large	f	t	\N		\N	\N			f
4605	472		13	\N	https://archive.org/stream/usstat/013_statutes_at_large	f	t	\N		\N	\N			f
4606	472		14	\N	https://archive.org/stream/usstat/014_statutes_at_large	f	t	\N		\N	\N			f
4607	472		15	\N	https://archive.org/stream/usstat/015_statutes_at_large	f	t	\N		\N	\N			f
4608	472		16	\N	https://archive.org/stream/usstat/016_statutes_at_large	f	t	\N		\N	\N			f
4609	472		17	\N	https://archive.org/stream/usstat/017_statutes_at_large	f	t	\N		\N	\N			f
4610	472		18:3	\N	https://archive.org/stream/usstat/018_statutes_at_large	f	t	\N		\N	\N			f
4611	472		19	\N	https://archive.org/stream/usstat/019_statutes_at_large	f	t	\N		\N	\N			f
4612	472		20	\N	https://archive.org/stream/usstat/020_statutes_at_large	f	t	\N		\N	\N			f
4613	472		21	\N	https://archive.org/stream/usstat/021_statutes_at_large	f	t	\N		\N	\N			f
4614	472		22	\N	https://archive.org/stream/usstat/022_statutes_at_large	f	t	\N		\N	\N			f
4615	472		23	\N	https://archive.org/stream/usstat/023_statutes_at_large	f	t	\N		\N	\N			f
4616	472		24	\N	https://archive.org/stream/usstat/024_statutes_at_large	f	t	\N		\N	\N			f
4617	472		25	\N	https://archive.org/stream/usstat/025_statutes_at_large	f	t	\N		\N	\N			f
4618	472		26	\N	https://archive.org/stream/usstat/026_statutes_at_large	f	t	\N		\N	\N			f
4619	472		27	\N	https://archive.org/stream/usstat/027_statutes_at_large	f	t	\N		\N	\N			f
4620	472		28	\N	https://archive.org/stream/usstat/028_statutes_at_large	f	t	\N		\N	\N			f
4621	472		29	\N	https://archive.org/stream/usstat/029_statutes_at_large	f	t	\N		\N	\N			f
4622	472		30	\N	https://archive.org/stream/usstat/030_statutes_at_large	f	t	\N		\N	\N			f
4623	472		31	\N	https://archive.org/stream/usstat/031_statutes_at_large	f	t	\N		\N	\N			f
4624	472		32	\N	https://archive.org/stream/usstat/032_statutes_at_large	f	t	\N		\N	\N			f
4625	472		33	\N	https://archive.org/stream/usstat/033_statutes_at_large	f	t	\N		\N	\N			f
4626	472		34	\N	https://archive.org/stream/usstat/034_statutes_at_large	f	t	\N		\N	\N			f
4627	472		35	\N	https://archive.org/stream/usstat/035_statutes_at_large	f	t	\N		\N	\N			f
4628	472		36	\N	https://archive.org/stream/usstat/036_statutes_at_large	f	t	\N		\N	\N			f
4629	472		37	\N	https://archive.org/stream/usstat/037_statutes_at_large	f	t	\N		\N	\N			f
4630	472		38	\N	https://archive.org/stream/usstat/038_statutes_at_large	f	t	\N		\N	\N			f
4631	472		39	\N	https://archive.org/stream/usstat/039_statutes_at_large	f	t	\N		\N	\N			f
4632	472		40	\N	https://archive.org/stream/usstat/040_statutes_at_large	f	t	\N		\N	\N			f
4633	472		41	\N	https://archive.org/stream/usstat/041_statutes_at_large	f	t	\N		\N	\N			f
4634	472		42	\N	https://archive.org/stream/usstat/042_statutes_at_large	f	t	\N		\N	\N			f
4635	472		43	\N	https://archive.org/stream/usstat/043_statutes_at_large	f	t	\N		\N	\N			f
4636	472		44	\N	https://archive.org/stream/usstat/044_statutes_at_large	f	t	\N		\N	\N			f
4637	472		45	\N	https://archive.org/stream/usstat/045_statutes_at_large	f	t	\N		\N	\N			f
4638	472		46	\N	https://archive.org/stream/usstat/046_statutes_at_large	f	t	\N		\N	\N			f
4639	472		47	\N	https://archive.org/stream/usstat/047_statutes_at_large	f	t	\N		\N	\N			f
4640	472		48	\N	https://archive.org/stream/usstat/048_statutes_at_large	f	t	\N		\N	\N			f
4641	472		49	\N	https://archive.org/stream/usstat/049_statutes_at_large	f	t	\N		\N	\N			f
4642	472		50	\N	https://archive.org/stream/usstat/050_statutes_at_large	f	t	\N		\N	\N			f
4643	472		51	\N	https://archive.org/stream/usstat/051_statutes_at_large	f	t	\N		\N	\N			f
4644	472		52	\N	https://archive.org/stream/usstat/052_statutes_at_large	f	t	\N		\N	\N			f
4645	472		53	\N	https://archive.org/stream/usstat/053_statutes_at_large	f	t	\N		\N	\N			f
4646	472		54	\N	https://archive.org/stream/usstat/054_statutes_at_large	f	t	\N		\N	\N			f
4647	472		55	\N	https://archive.org/stream/usstat/055_statutes_at_large	f	t	\N		\N	\N			f
4648	472		56	\N	https://archive.org/stream/usstat/056_statutes_at_large	f	t	\N		\N	\N			f
4649	472		57	\N	https://archive.org/stream/usstat/057_statutes_at_large	f	t	\N		\N	\N			f
4650	472		58	\N	https://archive.org/stream/usstat/058_statutes_at_large	f	t	\N		\N	\N			f
4651	472		59	\N	https://archive.org/stream/usstat/059_statutes_at_large	f	t	\N		\N	\N			f
4652	472		60	\N	https://archive.org/stream/usstat/060_statutes_at_large	f	t	\N		\N	\N			f
4653	472		61	\N	https://archive.org/stream/usstat/061_statutes_at_large	f	t	\N		\N	\N			f
4654	472		62	\N	https://archive.org/stream/usstat/062_statutes_at_large	f	t	\N		\N	\N			f
4655	472		63	\N	https://archive.org/stream/usstat/063_statutes_at_large	f	t	\N		\N	\N			f
4656	472		64	\N	https://archive.org/stream/usstat/064_statutes_at_large	f	t	\N		\N	\N			f
4657	472		65	\N	https://archive.org/stream/usstat/065_statutes_at_large	f	t	\N		\N	\N			f
4658	472		66	\N	https://archive.org/stream/usstat/066_statutes_at_large	f	t	\N		\N	\N			f
4659	472		67	\N	https://archive.org/stream/usstat/067_statutes_at_large	f	t	\N		\N	\N			f
4660	472		68	\N	https://archive.org/stream/usstat/068_statutes_at_large	f	t	\N		\N	\N			f
4661	472		69	\N	https://archive.org/stream/usstat/069_statutes_at_large	f	t	\N		\N	\N			f
4662	472		70	\N	https://archive.org/stream/usstat/070_statutes_at_large	f	t	\N		\N	\N			f
4663	472		71	\N	https://archive.org/stream/usstat/071_statutes_at_large	f	t	\N		\N	\N			f
4664	472		72	\N	https://archive.org/stream/usstat/072_statutes_at_large	f	t	\N		\N	\N			f
4665	472		73	\N	https://archive.org/stream/usstat/073_statutes_at_large	f	t	\N		\N	\N			f
4666	472		74	\N	https://archive.org/stream/usstat/074_statutes_at_large	f	t	\N		\N	\N			f
4667	472		75	\N	https://archive.org/stream/usstat/075_statutes_at_large	f	t	\N		\N	\N			f
4668	472		76	\N	https://archive.org/stream/usstat/076_statutes_at_large	f	t	\N		\N	\N			f
4669	472		77	\N	https://archive.org/stream/usstat/077_statutes_at_large	f	t	\N		\N	\N			f
4670	472		78	\N	https://archive.org/stream/usstat/078_statutes_at_large	f	t	\N		\N	\N			f
4671	472		79	\N	https://archive.org/stream/usstat/079_statutes_at_large	f	t	\N		\N	\N			f
4672	472		80	\N	https://archive.org/stream/usstat/080_statutes_at_large	f	t	\N		\N	\N			f
4673	472		81	\N	https://archive.org/stream/usstat/081_statutes_at_large	f	t	\N		\N	\N			f
4674	472		82	\N	https://archive.org/stream/usstat/082_statutes_at_large	f	t	\N		\N	\N			f
4675	472		83	\N	https://archive.org/stream/usstat/083_statutes_at_large	f	t	\N		\N	\N			f
4676	472		84	\N	https://archive.org/stream/usstat/084_statutes_at_large	f	t	\N		\N	\N			f
4677	472		85	\N	https://archive.org/stream/usstat/085_statutes_at_large	f	t	\N		\N	\N			f
4678	472		86	\N	https://archive.org/stream/usstat/086_statutes_at_large	f	t	\N		\N	\N			f
4679	472		87	\N	https://archive.org/stream/usstat/087_statutes_at_large	f	t	\N		\N	\N			f
4680	472		88	\N	https://archive.org/stream/usstat/088_statutes_at_large	f	t	\N		\N	\N			f
4681	472		89	\N	https://archive.org/stream/usstat/089_statutes_at_large	f	t	\N		\N	\N			f
4682	472		90	\N	https://archive.org/stream/usstat/090_statutes_at_large	f	t	\N		\N	\N			f
4683	472		91	\N	https://archive.org/stream/usstat/091_statutes_at_large	f	t	\N		\N	\N			f
4684	472		92	\N	https://archive.org/stream/usstat/092_statutes_at_large	f	t	\N		\N	\N			f
4685	472		93	\N	https://archive.org/stream/usstat/093_statutes_at_large	f	t	\N		\N	\N			f
4686	472		94	\N	https://archive.org/stream/usstat/094_statutes_at_large	f	t	\N		\N	\N			f
4687	472		95	\N	https://archive.org/stream/usstat/095_statutes_at_large	f	t	\N		\N	\N			f
4688	472		96	\N	https://archive.org/stream/usstat/096_statutes_at_large	f	t	\N		\N	\N			f
4689	472		97	\N	https://archive.org/stream/usstat/097_statutes_at_large	f	t	\N		\N	\N			f
4690	472		98	\N	https://archive.org/stream/usstat/098_statutes_at_large	f	t	\N		\N	\N			f
4691	472		99	\N	https://archive.org/stream/usstat/099_statutes_at_large	f	t	\N		\N	\N			f
4692	472		100	\N	https://archive.org/stream/usstat/100_statutes_at_large	f	t	\N		\N	\N			f
4693	472		101	\N	https://archive.org/stream/usstat/101_statutes_at_large	f	t	\N		\N	\N			f
4694	472		102	\N	https://archive.org/stream/usstat/102_statutes_at_large	f	t	\N		\N	\N			f
4695	472		103	\N	https://archive.org/stream/usstat/103_statutes_at_large	f	t	\N		\N	\N			f
4696	472		104	\N	https://archive.org/stream/usstat/104_statutes_at_large	f	t	\N		\N	\N			f
4697	472		105	\N	https://archive.org/stream/usstat/105_statutes_at_large	f	t	\N		\N	\N			f
4698	472		106	\N	https://archive.org/stream/usstat/106_statutes_at_large	f	t	\N		\N	\N			f
4699	472		107	\N	https://archive.org/stream/usstat/107_statutes_at_large	f	t	\N		\N	\N			f
4700	472		108	\N	https://archive.org/stream/usstat/108_statutes_at_large	f	t	\N		\N	\N			f
4701	472		109	\N	https://archive.org/stream/usstat/109_statutes_at_large	f	t	\N		\N	\N			f
4702	472		110	\N	https://archive.org/stream/usstat/110_statutes_at_large	f	t	\N		\N	\N			f
4703	472		111	\N	https://archive.org/stream/usstat/111_statutes_at_large	f	t	\N		\N	\N			f
4704	472		112	\N	https://archive.org/stream/usstat/112_statutes_at_large	f	t	\N		\N	\N			f
4705	472		113	\N	https://archive.org/stream/usstat/113_statutes_at_large	f	t	\N		\N	\N			f
4706	472		114	\N	https://archive.org/stream/usstat/114_statutes_at_large	f	t	\N		\N	\N			f
4707	472		115	\N	https://archive.org/stream/usstat/115_statutes_at_large	f	t	\N		\N	\N			f
4708	472		116	\N	https://archive.org/stream/usstat/116_statutes_at_large	f	t	\N		\N	\N			f
4709	472		117	\N	https://archive.org/stream/usstat/117_statutes_at_large	f	t	\N		\N	\N			f
4710	472		118	\N	https://archive.org/stream/usstat/118_statutes_at_large	f	t	\N		\N	\N			f
4711	472		119	\N	https://archive.org/stream/usstat/119_statutes_at_large	f	t	\N		\N	\N			f
4712	472		120	\N	https://archive.org/stream/usstat/120_statutes_at_large	f	t	\N		\N	\N			f
4713	472		121	\N	https://archive.org/stream/usstat/121_statutes_at_large	f	t	\N		\N	\N			f
4714	472		122	\N	https://archive.org/stream/usstat/122_statutes_at_large	f	t	\N		\N	\N			f
4715	472		123	\N	https://archive.org/stream/usstat/123_statutes_at_large	f	t	\N		\N	\N			f
4716	472		124	\N	https://archive.org/stream/usstat/124_statutes_at_large	f	t	\N		\N	\N			f
4717	472		125	\N	https://archive.org/stream/usstat/125_statutes_at_large	f	t	\N		\N	\N			f
4718	472		126	\N	https://archive.org/stream/usstat/126_statutes_at_large	f	t	\N		\N	\N			f
4719	472		1	\N	https://archive.org/details/publicstatutesa06statgoog	f	t	\N		\N	\N			f
4720	472		2	\N	https://archive.org/details/publicstatutesa01statgoog	f	t	\N		\N	\N			f
4721	472		3	\N	https://archive.org/details/publicstatutesa05statgoog	f	t	\N		\N	\N			f
4722	472		4	\N	https://archive.org/details/publicstatutesa03statgoog	f	t	\N		\N	\N			f
4723	472		4	\N	https://archive.org/details/publicstatutesa03petegoog	f	t	\N		\N	\N			f
4724	472		5	\N	https://archive.org/details/publicstatutesa00statgoog	f	t	\N		\N	\N			f
4725	472		5	\N	https://archive.org/details/bub_gb_wpU_AAAAYAAJ	f	t	\N		\N	\N			f
4726	472		5	\N	https://archive.org/details/publicstatutesa01petegoog	f	t	\N		\N	\N			f
4727	472		7	\N	https://archive.org/details/publicstatutesa07statgoog	f	t	\N		\N	\N			f
4728	472		7	\N	https://archive.org/details/publicstatutesa02petegoog	f	t	\N		\N	\N			f
4729	472		8	\N	https://archive.org/details/publicstatutesa04statgoog	f	t	\N		\N	\N			f
4730	472		13	\N	https://archive.org/details/statutesatlarge23statgoog	f	t	\N		\N	\N			f
4731	472		9	\N	https://archive.org/details/statutesatlarge11statgoog	f	t	\N		\N	\N			f
4732	472		11	\N	https://archive.org/details/statutesatlarge07statgoog	f	t	\N		\N	\N			f
4733	472		11	\N	https://archive.org/details/statutesatlarge33statgoog	f	t	\N		\N	\N			f
4734	472		14	\N	https://archive.org/details/statutesatlarge32statgoog	f	t	\N		\N	\N			f
4735	472		15	\N	https://archive.org/details/statutesatlarge22statgoog	f	t	\N		\N	\N			f
4736	472		17	\N	https://archive.org/details/statutesatlarge24statgoog	f	t	\N		\N	\N			f
4737	472		19	\N	https://archive.org/details/statutesatlarge15statgoog	f	t	\N		\N	\N			f
4738	472		19	\N	https://archive.org/details/statutesatlarge30statgoog	f	t	\N		\N	\N			f
4739	472		21	\N	https://archive.org/details/statutesatlarge08statgoog	f	t	\N		\N	\N			f
4740	472		22	\N	https://archive.org/details/statutesatlarge01statgoog	f	t	\N		\N	\N			f
4741	472		23	\N	https://archive.org/details/statutesatlarge09statgoog	f	t	\N		\N	\N			f
4742	472		25	\N	https://archive.org/details/statutesatlarge05statgoog	f	t	\N		\N	\N			f
4743	472		26	\N	https://archive.org/details/statutesatlarge06statgoog	f	t	\N		\N	\N			f
4744	472		27	\N	https://archive.org/details/statutesatlarge00statgoog	f	t	\N		\N	\N			f
4745	472		28	\N	https://archive.org/details/statutesatlarge02statgoog	f	t	\N		\N	\N			f
4746	472		29	\N	https://archive.org/details/statutesatlarge19statgoog	f	t	\N		\N	\N			f
4747	472		65	\N	https://www.govinfo.gov/link/statute/65	f	f	\N		\N	\N			f
4748	472		66	\N	https://www.govinfo.gov/link/statute/66	f	f	\N		\N	\N			f
4749	472		67	\N	https://www.govinfo.gov/link/statute/67	f	f	\N		\N	\N			f
4750	472		68	\N	https://www.govinfo.gov/link/statute/68	f	f	\N		\N	\N			f
4751	472		69	\N	https://www.govinfo.gov/link/statute/69	f	f	\N		\N	\N			f
4752	472		70	\N	https://www.govinfo.gov/link/statute/70	f	f	\N		\N	\N			f
4753	472		71	\N	https://www.govinfo.gov/link/statute/71	f	f	\N		\N	\N			f
4754	472		72	\N	https://www.govinfo.gov/link/statute/72	f	f	\N		\N	\N			f
4755	472		73	\N	https://www.govinfo.gov/link/statute/73	f	f	\N		\N	\N			f
4756	472		74	\N	https://www.govinfo.gov/link/statute/74	f	f	\N		\N	\N			f
4757	472		75	\N	https://www.govinfo.gov/link/statute/75	f	f	\N		\N	\N			f
4758	472		76	\N	https://www.govinfo.gov/link/statute/76	f	f	\N		\N	\N			f
4759	472		77	\N	https://www.govinfo.gov/link/statute/77	f	f	\N		\N	\N			f
4760	472		78	\N	https://www.govinfo.gov/link/statute/78	f	f	\N		\N	\N			f
4761	472		79	\N	https://www.govinfo.gov/link/statute/79	f	f	\N		\N	\N			f
4762	472		80	\N	https://www.govinfo.gov/link/statute/80	f	f	\N		\N	\N			f
4763	472		81	\N	https://www.govinfo.gov/link/statute/81	f	f	\N		\N	\N			f
4764	472		82	\N	https://www.govinfo.gov/link/statute/82	f	f	\N		\N	\N			f
4765	472		83	\N	https://www.govinfo.gov/link/statute/83	f	f	\N		\N	\N			f
4766	472		84	\N	https://www.govinfo.gov/link/statute/84	f	f	\N		\N	\N			f
4767	472		85	\N	https://www.govinfo.gov/link/statute/85	f	f	\N		\N	\N			f
4768	472		86	\N	https://www.govinfo.gov/link/statute/86	f	f	\N		\N	\N			f
4769	472		87	\N	https://www.govinfo.gov/link/statute/87	f	f	\N		\N	\N			f
4770	472		88	\N	https://www.govinfo.gov/link/statute/88	f	f	\N		\N	\N			f
4771	472		89	\N	https://www.govinfo.gov/link/statute/89	f	f	\N		\N	\N			f
4772	472		90	\N	https://www.govinfo.gov/link/statute/90	f	f	\N		\N	\N			f
4773	472		91	\N	https://www.govinfo.gov/link/statute/91	f	f	\N		\N	\N			f
4774	472		92	\N	https://www.govinfo.gov/link/statute/92	f	f	\N		\N	\N			f
4775	472		93	\N	https://www.govinfo.gov/link/statute/93	f	f	\N		\N	\N			f
4776	472		94	\N	https://www.govinfo.gov/link/statute/94	f	f	\N		\N	\N			f
4777	472		95	\N	https://www.govinfo.gov/link/statute/95	f	f	\N		\N	\N			f
4778	472		96	\N	https://www.govinfo.gov/link/statute/96	f	f	\N		\N	\N			f
4779	472		97	\N	https://www.govinfo.gov/link/statute/97	f	f	\N		\N	\N			f
4780	472		98	\N	https://www.govinfo.gov/link/statute/98	f	f	\N		\N	\N			f
4781	472		99	\N	https://www.govinfo.gov/link/statute/99	f	f	\N		\N	\N			f
4782	472		100	\N	https://www.govinfo.gov/link/statute/100	f	f	\N		\N	\N			f
4783	472		101	\N	https://www.govinfo.gov/link/statute/101	f	f	\N		\N	\N			f
4784	472		102	\N	https://www.govinfo.gov/link/statute/102	f	f	\N		\N	\N			f
4785	472		103	\N	https://www.govinfo.gov/link/statute/103	f	f	\N		\N	\N			f
4786	472		104	\N	https://www.govinfo.gov/link/statute/104	f	f	\N		\N	\N			f
4787	472		105	\N	https://www.govinfo.gov/link/statute/105	f	f	\N		\N	\N			f
4788	472		106	\N	https://www.govinfo.gov/link/statute/106	f	f	\N		\N	\N			f
4789	472		107	\N	https://www.govinfo.gov/link/statute/107	f	f	\N		\N	\N			f
4790	472		108	\N	https://www.govinfo.gov/link/statute/108	f	f	\N		\N	\N			f
4791	472		109	\N	https://www.govinfo.gov/link/statute/109	f	f	\N		\N	\N			f
4792	472		110	\N	https://www.govinfo.gov/link/statute/110	f	f	\N		\N	\N			f
4793	472		111	\N	https://www.govinfo.gov/link/statute/111	f	f	\N		\N	\N			f
4794	472		112	\N	https://www.govinfo.gov/link/statute/112	f	f	\N		\N	\N			f
4795	472		113	\N	https://www.govinfo.gov/link/statute/113	f	f	\N		\N	\N			f
4796	472		114	\N	https://www.govinfo.gov/link/statute/114	f	f	\N		\N	\N			f
4797	472		115	\N	https://www.govinfo.gov/link/statute/115	f	f	\N		\N	\N			f
4798	472		116	\N	https://www.govinfo.gov/link/statute/116	f	f	\N		\N	\N			f
4799	472		117	\N	https://www.govinfo.gov/link/statute/117	f	f	\N		\N	\N			f
4800	472		118	\N	https://www.govinfo.gov/link/statute/118	f	f	\N		\N	\N			f
4801	472		119	\N	https://www.govinfo.gov/link/statute/119	f	f	\N		\N	\N			f
4802	472		120	\N	https://www.govinfo.gov/link/statute/120	f	f	\N		\N	\N			f
4803	472		121	\N	https://www.govinfo.gov/link/statute/121	f	f	\N		\N	\N			f
4804	472		122	\N	https://www.govinfo.gov/link/statute/122	f	f	\N		\N	\N			f
4805	472		123	\N	https://www.govinfo.gov/link/statute/123	f	f	\N		\N	\N			f
4806	472		124	\N	https://www.govinfo.gov/link/statute/124	f	f	\N		\N	\N			f
4807	472		125	\N	https://www.govinfo.gov/link/statute/125	f	f	\N		\N	\N			f
4808	472		126	\N	https://www.govinfo.gov/link/statute/126	f	f	\N		\N	\N			f
4809	472		127	\N	https://www.govinfo.gov/link/statute/127	f	f	\N		\N	\N			f
4835	328			1785	https://hdl.handle.net/2027/uc1.b4375239	f	t	\N		1785	1785			f
4836	328			1786	https://hdl.handle.net/2027/uc1.b4375239	f	t	\N		1786	1786			f
4837	328			1787	https://hdl.handle.net/2027/uc1.b4375239	f	t	\N		1787	1787			f
4838	328			1788	https://hdl.handle.net/2027/uc1.b4375239	f	t	\N		1788	1788			f
4839	328			1800	https://hdl.handle.net/2027/iau.31858017075650	f	t	\N		1800	1800			f
4840	328			1803	https://hdl.handle.net/2027/osu.32437123261188	f	t	\N		1803	1803			f
4841	328			1803	https://hdl.handle.net/2027/iau.31858017075668	f	t	\N		1803	1803			f
4842	328			1804	https://hdl.handle.net/2027/nyp.33433090878244	f	t	\N		1804	1804			f
4843	328			1804	https://hdl.handle.net/2027/osu.32437123261139	f	t	\N		1804	1804			f
4844	328			1805	https://hdl.handle.net/2027/iau.31858017075676	f	t	\N		1805	1805			f
4845	328			1805	https://hdl.handle.net/2027/osu.32437123261139	f	t	\N		1805	1805			f
4846	328			1806	https://hdl.handle.net/2027/iau.31858017075684	f	t	\N		1806	1806			f
4847	328			1806	https://hdl.handle.net/2027/osu.32437123261139	f	t	\N		1806	1806			f
4848	328			1807	https://hdl.handle.net/2027/nyp.33433090878202	f	t	\N		1807	1807			f
4849	328		1	1808	https://hdl.handle.net/2027/osu.32437123260933	f	t	\N		1808	1808			f
4850	328		1	1808	https://hdl.handle.net/2027/iau.31858017075718	f	t	\N		1808	1808			f
4851	328		2	1808	https://hdl.handle.net/2027/osu.32437123260982	f	t	\N		1808	1808			f
4852	328		2	1808	https://hdl.handle.net/2027/iau.31858017075700	f	t	\N		1808	1808			f
4853	328		3	1808	https://hdl.handle.net/2027/iau.31858017075791	f	t	\N		1808	1808			f
4854	328			1808	https://hdl.handle.net/2027/nyp.33433090878202	f	t	\N		1808	1808			f
4855	328		1	1809	https://hdl.handle.net/2027/osu.32437123260883	f	t	\N		1809	1809			f
4856	328			1809	https://hdl.handle.net/2027/nyp.33433090878202	f	t	\N		1809	1809			f
4857	328			1812	https://hdl.handle.net/2027/osu.32437123260735	f	t	\N		1812	1812			f
4858	328			1812	https://hdl.handle.net/2027/iau.31858017076278	f	t	\N		1812	1812			f
4859	328		1	1813	https://hdl.handle.net/2027/nyp.33433090740667	f	t	\N		1813	1813			f
4860	328		2	1813	https://hdl.handle.net/2027/nyp.33433090740626	f	t	\N		1813	1813			f
4861	328			1818	https://hdl.handle.net/2027/uc1.b4375240	f	t	\N		1818	1818			f
4862	328			1819	https://hdl.handle.net/2027/uc1.b4375241	f	t	\N		1819	1819			f
4863	328			1819	https://hdl.handle.net/2027/uc1.a0001823491	f	t	\N		1819	1819			f
4864	328			1820	https://hdl.handle.net/2027/uc1.b4375242	f	t	\N		1820	1820			f
4865	328			1820	https://hdl.handle.net/2027/uc1.a0001823491	f	t	\N		1820	1820			f
4866	328			1822	https://hdl.handle.net/2027/uc1.b4375243	f	t	\N		1822	1822			f
4867	328			1822	https://hdl.handle.net/2027/uc1.a0001823517	f	t	\N		1822	1822			f
4868	328			1823	https://hdl.handle.net/2027/osu.32437123260537	f	t	\N		1823	1823			f
4869	328			1823	https://hdl.handle.net/2027/uc1.a0001823517	f	t	\N		1823	1823			f
4870	328			1824	https://hdl.handle.net/2027/osu.32437123260438	f	t	\N		1824	1824			f
4871	328			1825	https://hdl.handle.net/2027/osu.32437123260339	f	t	\N		1825	1825			f
4872	328			1825	https://hdl.handle.net/2027/nyp.33433090740709	f	t	\N		1825	1825			f
4873	328			1825	https://hdl.handle.net/2027/uc1.b4375244	f	t	\N		1825	1825			f
4874	328		1	1826	https://hdl.handle.net/2027/uc1.a0001823541	f	t	\N		1826	1826			f
4875	328			1826	https://hdl.handle.net/2027/osu.32437123260289	f	t	\N		1826	1826			f
4876	328			1826	https://hdl.handle.net/2027/nyp.33433090740741	f	t	\N		1826	1826			f
4877	328		1	1827	https://hdl.handle.net/2027/uc1.a0001823558	f	t	\N		1827	1827			f
4878	328		2	1827	https://hdl.handle.net/2027/osu.32437123260230	f	t	\N		1827	1827			f
4879	328			1827	https://hdl.handle.net/2027/uc1.b4375246	f	t	\N		1827	1827			f
4880	328			1827	https://hdl.handle.net/2027/nyp.33433090740782	f	t	\N		1827	1827			f
4881	328			1827	https://hdl.handle.net/2027/iau.31858017076252	f	t	\N		1827	1827			f
4882	328			1827	https://hdl.handle.net/2027/uc1.b4375245	f	t	\N		1827	1827			f
4883	328			1828	https://hdl.handle.net/2027/uc1.b4375247	f	t	\N		1828	1828			f
4884	328			1828	https://hdl.handle.net/2027/iau.31858017076237	f	t	\N		1828	1828			f
